date,chokepoint_id,n_total,weather_stress_score,risk_score_zscore,chokepoint_name,traffic_stress_score,norm_traffic_stress,norm_geopolitical_risk,norm_weather_stress,vulnerability_index,risk_category
2020-04-21,cp_suez,52,0.0720661580562591,0.5188831745723758,Suez Canal,0.14108032810518006,0.39102620184823134,0.5743930163615025,0.0720661580562591,0.35951657379028457,Moderate
2020-04-22,cp_suez,68,0.103550836443901,0.3512728868409829,Suez Canal,-0.9202382495857627,0.26901164029551633,0.5568426232858865,0.103550836443901,0.32011424318666126,Moderate
2020-04-23,cp_suez,61,0.1565246284008026,0.3512728868409829,Suez Canal,-0.45591137184597524,0.32239301097482914,0.5568426232858865,0.1565246284008026,0.35468986051149126,Moderate
2020-04-24,cp_suez,58,0.289984256029129,0.7542147906800886,Suez Canal,-0.2569141385289235,0.3452707412659632,0.5990344773464583,0.289984256029129,0.4175021033230862,Moderate
2020-04-25,cp_suez,68,0.2823086678981781,0.7542147906800886,Suez Canal,-0.9202382495857627,0.26901164029551633,0.5990344773464583,0.2823086678981781,0.38850874154414455,Moderate
2020-04-26,cp_suez,55,0.2501259744167328,0.36425280811311095,Suez Canal,-0.0579169052118717,0.3681484715570973,0.5582017446351767,0.2501259744167328,0.39926036799231573,Moderate
2020-04-27,cp_suez,47,0.1210033893585205,0.44269668014901536,Suez Canal,0.47274238363359966,0.4291557523334548,0.5664155649634952,0.1210033893585205,0.3847509778614886,Moderate
2020-04-28,cp_suez,56,0.1200960502028465,0.8462029283912571,Suez Canal,-0.12424931631755562,0.3605225614600526,0.6086665112566448,0.1200960502028465,0.375244990511698,Moderate
2020-04-29,cp_suez,44,0.099843643605709,1.0899997105460102,Suez Canal,0.6717396169506514,0.45203348262458887,0.6341943557302682,0.099843643605709,0.4101328365059126,Moderate
2020-04-30,cp_suez,58,0.0744386240839958,1.473189560275356,Suez Canal,-0.2569141385289235,0.3452707412659632,0.6743179816506157,0.0744386240839958,0.3791876402460014,Moderate
2020-05-01,cp_suez,67,0.081543929874897,1.5403465442485405,Suez Canal,-0.8539058384800788,0.276637550392561,0.6813499573273778,0.081543929874897,0.35975880666444765,Moderate
2020-05-02,cp_suez,61,0.0754966735839843,1.7751138159531172,Suez Canal,-0.45591137184597524,0.32239301097482914,0.7059323260797556,0.0754966735839843,0.3825628700442999,Moderate
2020-05-03,cp_suez,64,0.0995873808860778,2.2457770481685437,Suez Canal,-0.654908605163027,0.2995152806836951,0.7552152480496673,0.0995873808860778,0.39903189932250016,Moderate
2020-05-04,cp_suez,72,0.098190426826477,2.2457770481685437,Suez Canal,-1.1855678940084984,0.23850799990733754,0.7552152480496673,0.098190426826477,0.37726026483289476,Moderate
2020-05-05,cp_suez,49,0.3990126550197601,1.7643912722935333,Suez Canal,0.34007756142223183,0.41390393213936544,0.7048095736607769,0.3990126550197601,0.5112535235359779,High
2020-05-06,cp_suez,51,0.3742761313915252,1.44158627369974,Suez Canal,0.207412739210864,0.39865211194527606,0.6710088166262573,0.3742761313915252,0.48666416441749427,Moderate
2020-05-07,cp_suez,43,0.161988079547882,1.0589607683735303,Suez Canal,0.7380720280563354,0.45965939272163353,0.6309442829384874,0.161988079547882,0.43030771034540694,Moderate
2020-05-08,cp_suez,58,0.2261750251054763,1.0589607683735303,Suez Canal,-0.2569141385289235,0.3452707412659632,0.6309442829384874,0.2261750251054763,0.40952776600320057,Moderate
2020-05-09,cp_suez,56,0.2474151998758316,1.0589607683735303,Suez Canal,-0.12424931631755562,0.3605225614600526,0.6309442829384874,0.2474151998758316,0.42123795550223847,Moderate
2020-05-10,cp_suez,53,0.171831801533699,0.9805168963376258,Suez Canal,0.07474791699949615,0.3834002917511867,0.6227304626101688,0.171831801533699,0.4036953044865841,Moderate
